Date;Open;High;Low;Close;Predicted Median Price;Predicted Close
2009.12.15;1.46509;1.46582;1.45037;1.45361;1.46443491891;0.0
2009.12.16;1.45364;1.45892;1.45053;1.453;1.45647855794;0.0
2009.12.17;1.45299;1.45326;1.43041;1.43489;1.45352640458;0.0
2009.12.18;1.43494;1.44108;1.42611;1.43352;1.43935405776;0.0
2009.12.21;1.43118;1.43724;1.42651;1.4274;1.4343360629;0.0
2009.12.22;1.42737;1.43311;1.42175;1.42531;1.43005560881;0.0
2009.12.23;1.4253;1.43659;1.42336;1.43282;1.4265457002;0.0
2009.12.24;1.43278;1.44173;1.43277;1.43538;1.43086459418;0.0
2009.12.28;1.43712;1.44127;1.43534;1.43716;1.43591534924;0.0
2009.12.29;1.43716;1.44573;1.4331;1.43505;1.43743214975;0.0
2009.12.30;1.435;1.436;1.42725;1.43353;1.43729521923;0.0
2009.12.31;1.43361;1.44398;1.43059;1.43306;1.43198579446;0.0
2010.01.04;1.43246;1.44543;1.42569;1.44115;1.4343576303;0.0
2010.01.05;1.44112;1.4483;1.43467;1.43614;1.43621471346;0.0
2010.01.06;1.43619;1.44338;1.42831;1.44002;1.43905586629;0.0
2010.01.07;1.43999;1.44456;1.42992;1.43041;1.43710465309;0.0
2010.01.08;1.43042;1.44382;1.42634;1.44085;1.43475746032;0.0
2010.01.11;1.44114;1.45546;1.44114;1.45133;1.43681817112;0.0
2010.01.12;1.4513;1.45448;1.44536;1.44926;1.44777211436;0.0
2010.01.13;1.44925;1.45785;1.44561;1.44998;1.44959663457;0.0
2010.01.14;1.44999;1.45547;1.44478;1.44982;1.45087749264;0.0
2010.01.15;1.44979;1.45108;1.43365;1.43857;1.45028912512;0.0
2010.01.18;1.43483;1.43995;1.43348;1.43866;1.44034156857;0.0
2010.01.19;1.4387;1.44131;1.42527;1.42867;1.43753663345;0.0
2010.01.20;1.42866;1.4289;1.40818;1.41068;1.43158730221;0.0
2010.01.21;1.41067;1.41415;1.40285;1.40837;1.41759488819;0.0
2010.01.22;1.4084;1.41807;1.40662;1.41363;1.40977591359;0.0
2010.01.25;1.41508;1.41938;1.41278;1.41481;1.41323703512;0.0
2010.01.26;1.41476;1.41784;1.40422;1.4077;1.41501472496;0.0
2010.01.27;1.40773;1.40963;1.39935;1.40339;1.41054107972;0.0
2010.01.28;1.40335;1.40518;1.39293;1.39609;1.4046256956;0.0
2010.01.29;1.39614;1.3987;1.3861;1.38611;1.39739515184;0.0
2010.02.01;1.38622;1.39376;1.38521;1.39314;1.38994592004;0.0
2010.02.02;1.39318;1.39738;1.38858;1.3968;1.39071148819;0.0
2010.02.03;1.39682;1.40255;1.38854;1.38902;1.39392119652;0.0
2010.02.04;1.38899;1.39013;1.37134;1.37267;1.39291433257;0.0
2010.02.05;1.37273;1.37449;1.35854;1.36776;1.37869549471;0.0
2010.02.08;1.36559;1.37128;1.3621;1.36557;1.36707288176;0.0
2010.02.09;1.36554;1.3838;1.36489;1.37938;1.36530008961;0.0
2010.02.10;1.37941;1.38119;1.36767;1.37341;1.37560880204;0.0
2010.02.11;1.37338;1.38001;1.35955;1.36888;1.37426757687;0.0
2010.02.12;1.36885;1.36941;1.35311;1.36309;1.36959449813;0.0
2010.02.15;1.36157;1.36322;1.35785;1.35965;1.36177515394;0.0
2010.02.16;1.35968;1.37785;1.35879;1.37584;1.35831844753;0.0
2010.02.17;1.37583;1.37881;1.35859;1.35993;1.36945230959;0.0
2010.02.18;1.35994;1.36537;1.34835;1.34923;1.36556681836;0.0
2010.02.19;1.34932;1.36174;1.34433;1.36116;1.35554641676;0.0
2010.02.22;1.36132;1.36531;1.35745;1.35997;1.35626003255;0.0
2010.02.23;1.36001;1.36913;1.34961;1.35136;1.35908710785;0.0
2010.02.24;1.35138;1.3625;1.3502;1.35372;1.35586592571;0.0
2010.02.25;1.35373;1.35702;1.34504;1.35392;1.35585752796;0.0
2010.02.26;1.35385;1.36826;1.353;1.3631;1.35225353229;0.0
2010.03.01;1.36223;1.36541;1.34601;1.35682;1.36087212388;0.0
2010.03.02;1.35677;1.36213;1.34349;1.36086;1.35634538054;0.0
2010.03.03;1.36087;1.37351;1.35921;1.36944;1.35491296664;0.0
2010.03.04;1.36944;1.37117;1.35511;1.35793;1.36506552527;0.0
2010.03.05;1.35792;1.36297;1.353;1.36198;1.36145211763;0.0
2010.03.08;1.3641;1.37038;1.36056;1.36272;1.36028309178;0.0
2010.03.09;1.36269;1.36347;1.3537;1.36013;1.36370734091;0.0
2010.03.10;1.36011;1.36793;1.3544;1.36548;1.35934605596;0.0
2010.03.11;1.36545;1.36864;1.36206;1.36764;1.36209747979;0.0
2010.03.12;1.36765;1.37954;1.36693;1.37678;1.3660673045;0.0
2010.03.15;1.37606;1.3775;1.36395;1.36725;1.37420416652;0.0
2010.03.16;1.36723;1.37825;1.36564;1.37627;1.36944799427;0.0
2010.03.17;1.37629;1.38171;1.37261;1.37353;1.37301758363;0.0
2010.03.18;1.37351;1.37402;1.35862;1.36072;1.37452421849;0.0
2010.03.19;1.36074;1.36263;1.35027;1.35295;1.36567642218;0.0
2010.03.22;1.35176;1.35676;1.34629;1.35578;1.35665232828;0.0
2010.03.23;1.35576;1.35687;1.34755;1.34906;1.35289888305;0.0
2010.03.24;1.34908;1.34934;1.3305;1.33276;1.35150307254;0.0
2010.03.25;1.33279;1.33861;1.3267;1.32712;1.33831058175;0.0
2010.03.26;1.32713;1.34243;1.32713;1.34133;1.33197072166;0.0
2010.03.29;1.34738;1.35056;1.34184;1.34751;1.33710075537;0.0
2010.03.30;1.34753;1.35365;1.33951;1.34195;1.34610797981;0.0
2010.03.31;1.34192;1.35477;1.33841;1.35062;1.34516499275;0.0
2010.04.01;1.35064;1.35905;1.346;1.35837;1.34816073585;0.0
2010.04.02;1.35839;1.35902;1.34746;1.3503;1.35402835317;0.0
2010.04.05;1.34914;1.35378;1.34599;1.34818;1.35032184235;0.0
2010.04.06;1.3482;1.34959;1.33551;1.33934;1.34922187496;0.0
2010.04.07;1.33932;1.34078;1.33258;1.33384;1.34195003712;0.0
2010.04.08;1.33388;1.33657;1.32821;1.33572;1.33630212614;0.0
2010.04.09;1.33569;1.34985;1.33414;1.34984;1.33368279847;0.0
2010.04.12;1.36272;1.36913;1.35656;1.35856;1.34458454776;0.0
2010.04.13;1.35858;1.36267;1.35463;1.36147;1.35995144837;0.0
2010.04.14;1.3615;1.3678;1.35959;1.36508;1.35995008555;0.0
2010.04.15;1.36509;1.36665;1.35215;1.3579;1.3631698621;0.0
2010.04.16;1.35786;1.35806;1.34726;1.35017;1.35811418693;0.0
2010.04.19;1.34766;1.34972;1.3416;1.34897;1.35197121669;0.0
2010.04.20;1.34896;1.35222;1.34283;1.34412;1.34655656645;0.0
2010.04.21;1.34403;1.34467;1.33579;1.33869;1.34606091424;0.0
2010.04.22;1.3387;1.34208;1.32651;1.32859;1.34144020888;0.0
2010.04.23;1.32852;1.3399;1.32016;1.33837;1.33360722991;0.0
2010.04.26;1.33465;1.34147;1.32916;1.33919;1.33338279851;0.0
2010.04.27;1.33921;1.3413;1.31445;1.31598;1.33534053628;0.0
2010.04.28;1.31602;1.32654;1.31141;1.32037;1.32493943732;0.0
2010.04.29;1.32047;1.32777;1.31838;1.32428;1.32110461935;0.0
2010.04.30;1.32424;1.33417;1.32248;1.32936;1.32324469493;0.0
2010.05.03;1.33297;1.33326;1.3154;1.31888;1.32779712498;0.0
2010.05.04;1.31882;1.32131;1.29629;1.29705;1.32208774732;0.0
2010.05.05;1.29719;1.29956;1.27891;1.28182;1.30564033907;0.0
2010.05.06;1.28185;1.28557;1.25264;1.26294;1.28780423781;0.0
2010.05.07;1.26295;1.27973;1.2586;1.27518;1.26813325565;0.0
2010.05.10;1.2924;1.30934;1.27588;1.27864;1.27179809429;0.0
2010.05.11;1.27863;1.28022;1.26266;1.26317;1.28684557623;0.0
2010.05.12;1.26324;1.27383;1.26051;1.26334;1.27122026804;0.0
2010.05.13;1.26331;1.26834;1.25159;1.25223;1.26668249348;0.0
2010.05.14;1.25224;1.25753;1.23529;1.23566;1.25657587905;0.0
2010.05.17;1.23483;1.24129;1.22332;1.23994;1.24277374821;0.0
2010.05.18;1.23984;1.24437;1.21581;1.21724;1.23517962234;0.0
2010.05.19;1.21726;1.24307;1.21435;1.24223;1.22566705056;0.0
2010.05.20;1.24225;1.25969;1.22958;1.24683;1.23489257944;0.0
2010.05.21;1.24686;1.26711;1.24629;1.25714;1.24397075304;0.0
2010.05.24;1.25463;1.25622;1.23319;1.23443;1.25490467104;0.0
2010.05.25;1.23465;1.23876;1.21775;1.23712;1.23949503701;0.0
2010.05.26;1.23709;1.23709;1.21537;1.21594;1.23425484766;0.0
2010.05.27;1.21604;1.23936;1.21533;1.23563;1.22143554385;0.0
2010.05.28;1.23565;1.24519;1.22651;1.22722;1.23011044611;0.0
2010.05.31;1.22792;1.23341;1.22665;1.2308;1.23200005727;0.0
2010.06.01;1.23078;1.23476;1.21108;1.22108;1.23031920179;0.0
2010.06.02;1.22111;1.22726;1.21748;1.22491;1.22257868287;0.0
2010.06.03;1.22489;1.2326;1.21521;1.21614;1.22287922505;0.0
2010.06.04;1.21611;1.22149;1.1955;1.19678;1.22016032276;0.0
2010.06.07;1.1947;1.19908;1.18758;1.19164;1.20623697438;0.0
2010.06.08;1.19169;1.2008;1.19021;1.19641;1.19583858477;0.0
2010.06.09;1.19636;1.20726;1.19239;1.19841;1.1968780778;0.0
2010.06.10;1.19839;1.21409;1.19563;1.21074;1.19757301409;0.0
2010.06.11;1.21072;1.21514;1.20452;1.21115;1.20597839331;0.0
2010.06.14;1.21179;1.22961;1.21155;1.22121;1.20848457595;0.0
2010.06.15;1.22119;1.23483;1.2167;1.23228;1.21892344994;0.0
2010.06.16;1.23225;1.23524;1.22549;1.22989;1.22678988138;0.0
2010.06.17;1.22986;1.24121;1.22414;1.23796;1.22926637923;0.0
2010.06.18;1.23797;1.24155;1.23528;1.23866;1.23247038802;0.0
2010.06.21;1.24286;1.24668;1.23036;1.23231;1.23676464854;0.0
2010.06.22;1.23238;1.23528;1.22515;1.22682;1.23609504645;0.0
2010.06.23;1.22678;1.23431;1.2209;1.23103;1.23010808993;0.0
2010.06.24;1.23101;1.23868;1.22614;1.23274;1.22994745425;0.0
2010.06.25;1.23275;1.23942;1.22538;1.23681;1.23129217766;0.0
2010.06.28;1.23794;1.23966;1.22651;1.22803;1.23417721933;0.0
2010.06.29;1.22802;1.22902;1.21495;1.21882;1.23216648786;0.0
2010.06.30;1.21886;1.23038;1.21662;1.22326;1.22298830375;0.0
2010.07.01;1.22327;1.25388;1.2193;1.25178;1.22328314997;0.0
2010.07.02;1.25173;1.26106;1.24824;1.25655;1.23887504539;0.0
2010.07.05;1.25559;1.25619;1.251;1.2538;1.25240482895;0.0
2010.07.06;1.25376;1.26623;1.24796;1.26258;1.25356325969;0.0
2010.07.07;1.26261;1.2663;1.25531;1.26302;1.25906543955;0.0
2010.07.08;1.26307;1.27106;1.26199;1.26931;1.26024820271;0.0
2010.07.09;1.26926;1.27218;1.26085;1.264;1.26555471217;0.0
2010.07.12;1.26414;1.26463;1.25506;1.25886;1.26530728457;0.0
2010.07.13;1.25897;1.27377;1.25229;1.27267;1.2612704454;0.0
2010.07.14;1.27271;1.27768;1.26822;1.27414;1.26759268267;0.0
2010.07.15;1.2742;1.2954;1.27092;1.2931;1.27195437036;0.0
2010.07.16;1.29312;1.30063;1.28894;1.29293;1.28478891514;0.0
2010.07.19;1.29064;1.29908;1.28711;1.29472;1.29207237765;0.0
2010.07.20;1.29468;1.30275;1.28389;1.28911;1.29441059205;0.0
2010.07.21;1.28908;1.29123;1.27318;1.27528;1.29201060915;0.0
2010.07.22;1.27526;1.29302;1.27368;1.28874;1.28100127572;0.0
2010.07.23;1.28864;1.29642;1.27932;1.29086;1.28532517216;0.0
2010.07.26;1.28953;1.30046;1.28761;1.29867;1.28776634759;0.0
2010.07.27;1.29869;1.30453;1.29516;1.30001;1.29582410751;0.0
2010.07.28;1.29997;1.30412;1.29662;1.2987;1.30032706704;0.0
2010.07.29;1.2988;1.3106;1.29774;1.30797;1.30063533234;0.0
2010.07.30;1.30792;1.3093;1.29802;1.30506;1.30483953452;0.0
2010.08.02;1.30619;1.31945;1.30533;1.31753;1.30374543253;0.0
2010.08.03;1.3174;1.3261;1.31464;1.3226;1.31409932012;0.0
2010.08.04;1.32261;1.32382;1.31308;1.31538;1.32047778578;0.0
2010.08.05;1.3155;1.32344;1.31186;1.31841;1.31832612579;0.0
2010.08.06;1.31846;1.3333;1.31573;1.32781;1.31739428924;0.0
2010.08.09;1.3288;1.3307;1.32163;1.32242;1.32461674213;0.0
2010.08.10;1.32241;1.32306;1.30742;1.31742;1.32454165368;0.0
2010.08.11;1.3175;1.3186;1.28299;1.28442;1.31772688007;0.0
2010.08.12;1.28441;1.2932;1.27805;1.28269;1.29821049697;0.0
2010.08.13;1.28266;1.29052;1.27494;1.27531;1.28652238015;0.0
2010.08.16;1.27664;1.28705;1.27336;1.28219;1.28053802522;0.0
2010.08.17;1.28216;1.29152;1.28038;1.28787;1.28140485115;0.0
2010.08.18;1.28786;1.29214;1.28233;1.28525;1.28735481315;0.0
2010.08.19;1.28527;1.29021;1.27721;1.28152;1.28799041991;0.0
2010.08.20;1.28173;1.28315;1.26634;1.27105;1.2830098747;0.0
2010.08.23;1.27045;1.27287;1.26458;1.26461;1.27385667001;0.0
2010.08.24;1.2647;1.27157;1.25874;1.26307;1.26718812638;0.0
2010.08.25;1.26317;1.27254;1.2609;1.2663;1.26450486933;0.0
2010.08.26;1.26629;1.27634;1.26501;1.27161;1.26654893715;0.0
2010.08.27;1.27146;1.27778;1.2681;1.27617;1.27180205833;0.0
2010.08.30;1.27644;1.27647;1.26585;1.26632;1.27384413488;0.0
2010.08.31;1.2663;1.27422;1.2625;1.26891;1.2691880247;0.0
2010.09.01;1.26893;1.28546;1.2663;1.28022;1.26762765298;0.0
2010.09.02;1.2801;1.28474;1.27764;1.28247;1.27665639621;0.0
2010.09.03;1.28246;1.28969;1.28082;1.28951;1.28051246793;0.0
2010.09.06;1.28932;1.29167;1.28666;1.2875;1.28587774436;0.0
2010.09.07;1.28744;1.28757;1.26767;1.26821;1.28801786215;0.0
2010.09.08;1.2682;1.27624;1.26588;1.27234;1.27415448358;0.0
2010.09.09;1.27231;1.27654;1.26645;1.26972;1.27186844346;0.0
2010.09.10;1.26971;1.27461;1.26434;1.26784;1.26991864638;0.0
2010.09.13;1.27049;1.28923;1.2704;1.28771;1.26998203605;0.0
2010.09.14;1.28755;1.30324;1.2829;1.29869;1.28287005552;0.0
2010.09.15;1.29874;1.3036;1.29528;1.30118;1.29417469932;0.0
2010.09.16;1.30121;1.3116;1.29754;1.30731;1.29787887475;0.0
2010.09.17;1.3074;1.31584;1.30189;1.30487;1.30406688782;0.0
2010.09.20;1.30506;1.31199;1.30288;1.30621;1.30642107359;0.0
2010.09.21;1.30618;1.32814;1.30571;1.32498;1.306429107;0.0
2010.09.22;1.32499;1.34392;1.32475;1.33991;1.31893239369;0.0
2010.09.23;1.33994;1.3413;1.33069;1.33133;1.33433227679;0.0
2010.09.24;1.33131;1.34945;1.3286;1.34913;1.33395502724;0.0
2010.09.27;1.34832;1.35054;1.34252;1.34395;1.34261332346;0.0
2010.09.28;1.34392;1.35945;1.3381;1.35841;1.34417289351;0.0
2010.09.29;1.35833;1.36461;1.3566;1.36212;1.35158650464;0.0
2010.09.30;1.3622;1.36825;1.35592;1.36283;1.3605940338;0.0
2010.10.01;1.36289;1.37915;1.36183;1.379;1.36291757677;0.0
2010.10.04;1.37877;1.37888;1.36662;1.36741;1.3734336202;0.0
2010.10.05;1.3674;1.38582;1.36367;1.38336;1.37043988688;0.0
2010.10.06;1.38335;1.39469;1.38003;1.39251;1.37766877273;0.0
2010.10.07;1.39245;1.40285;1.38568;1.39144;1.38723161388;0.0
2010.10.08;1.39164;1.39831;1.38341;1.39386;1.39355710758;0.0
2010.10.11;1.40008;1.40062;1.38659;1.38812;1.39370115723;0.0
2010.10.12;1.38813;1.39344;1.37752;1.3915;1.39243353852;0.0
2010.10.13;1.39154;1.40009;1.39116;1.39598;1.38934328896;0.0
2010.10.14;1.39594;1.41215;1.39543;1.4079;1.39466348616;0.0
2010.10.15;1.40788;1.41515;1.39368;1.39762;1.40534022343;0.0
2010.10.18;1.39723;1.39975;1.38305;1.3949;1.40300196479;0.0
2010.10.19;1.39482;1.40022;1.37129;1.37411;1.39526602155;0.0
2010.10.20;1.37411;1.39887;1.36975;1.3958;1.38235775417;0.0
2010.10.21;1.39581;1.40495;1.38712;1.39248;1.38864905269;0.0
2010.10.22;1.39249;1.397;1.38604;1.39528;1.39428835262;0.0
2010.10.25;1.39513;1.40795;1.3934;1.39541;1.39451773871;0.0
2010.10.26;1.39541;1.3981;1.38254;1.38611;1.3995193642;0.0
2010.10.27;1.3861;1.38782;1.37341;1.37739;1.39044060074;0.0
2010.10.28;1.3774;1.39452;1.37671;1.39284;1.37929870021;0.0
2010.10.29;1.39284;1.39511;1.38071;1.39422;1.38744847907;0.0
2010.11.01;1.3966;1.40113;1.38636;1.38963;1.39007831359;0.0
2010.11.02;1.38961;1.40581;1.38813;1.40326;1.39321832557;0.0
2010.11.03;1.40325;1.41893;1.39917;1.41329;1.39983385375;0.0
2010.11.04;1.41309;1.42821;1.4102;1.42166;1.40960249619;0.0
2010.11.05;1.42158;1.4249;1.40237;1.40262;1.41756640511;0.0
2010.11.08;1.40537;1.40846;1.38874;1.39123;1.41007704776;0.0
2010.11.09;1.39128;1.3973;1.37483;1.37637;1.39716345042;0.0
2010.11.10;1.37637;1.38248;1.36711;1.3774;1.38405681286;0.0
2010.11.11;1.37739;1.382;1.36369;1.36611;1.37671148141;0.0
2010.11.12;1.36618;1.37758;1.35735;1.369;1.36981726864;0.0
2010.11.15;1.36832;1.37497;1.35634;1.35783;1.36958061327;0.0
2010.11.16;1.35784;1.36549;1.34475;1.34827;1.36345710361;0.0
2010.11.17;1.34832;1.35646;1.34602;1.35293;1.35397945254;0.0
2010.11.18;1.35295;1.36666;1.3529;1.36435;1.35204419345;0.0
2010.11.19;1.36428;1.37308;1.36081;1.36696;1.36111630399;0.0
2010.11.22;1.37359;1.37862;1.35763;1.36236;1.36603856389;0.0
2010.11.23;1.36238;1.36286;1.33616;1.33787;1.36609891881;0.0
2010.11.24;1.33786;1.34213;1.32845;1.33366;1.34591233462;0.0
2010.11.25;1.33365;1.33868;1.32864;1.33456;1.33486264314;0.0
2010.11.26;1.33464;1.33574;1.32003;1.32394;1.33254968001;0.0
2010.11.29;1.32742;1.33021;1.30641;1.31134;1.32664749863;0.0
2010.11.30;1.31124;1.31505;1.29686;1.29814;1.31754005353;0.0
2010.12.01;1.29814;1.31817;1.29714;1.31252;1.30523055338;0.0
2010.12.02;1.31257;1.32471;1.30601;1.32138;1.30927051783;0.0
2010.12.03;1.32136;1.34385;1.31934;1.34103;1.31552970263;0.0
2010.12.06;1.34064;1.34222;1.32465;1.33091;1.33342465908;0.0
2010.12.07;1.33091;1.34008;1.32536;1.32654;1.3311535375;0.0
2010.12.08;1.32659;1.32804;1.318;1.32634;1.33028456176;0.0
2010.12.09;1.32635;1.33226;1.31641;1.3237;1.32395008862;0.0
2010.12.10;1.32368;1.32821;1.31783;1.32234;1.32255558818;0.0
2010.12.13;1.32054;1.34333;1.31824;1.33869;1.3219881247;0.0
2010.12.14;1.33867;1.34984;1.33627;1.33789;1.33284245735;0.0
2010.12.15;1.33802;1.33807;1.32084;1.32204;1.34112801027;0.0
2010.12.16;1.32201;1.32659;1.31811;1.32419;1.32809557417;0.0
2010.12.17;1.32416;1.33591;1.3133;1.31839;1.32373021569;0.0
2010.12.20;1.31656;1.31828;1.30942;1.31196;1.32044347862;0.0
2010.12.21;1.31197;1.32016;1.30734;1.30994;1.31350189046;0.0
2010.12.22;1.30994;1.31811;1.30783;1.31029;1.313528951;0.0
2010.12.23;1.31026;1.31512;1.30551;1.31094;1.31330199776;0.0
2010.12.24;1.31089;1.31478;1.30874;1.31142;1.31064502531;0.0
2010.12.27;1.31126;1.31701;1.30717;1.31604;1.31045513016;0.0
2010.12.28;1.31605;1.32742;1.30941;1.3108;1.31252035115;0.0
2010.12.29;1.31077;1.32383;1.30836;1.32174;1.31513662732;0.0
2010.12.30;1.32172;1.33146;1.32172;1.32907;1.31953057578;0.0
2010.12.31;1.32905;1.34232;1.32867;1.34146;1.32674523223;0.0
2011.01.03;1.33428;1.33955;1.32501;1.33511;1.33591363525;0.0
2011.01.04;1.33522;1.34334;1.32919;1.33102;1.33315044982;0.0
2011.01.05;1.33097;1.33253;1.31254;1.315;1.33332034255;0.0
2011.01.06;1.315;1.317;1.29838;1.30022;1.32015601533;0.0
2011.01.07;1.30022;1.30213;1.2904;1.29054;1.30700859857;0.0
2011.01.10;1.2895;1.29642;1.28741;1.2945;1.29556361495;0.0
2011.01.11;1.29455;1.29925;1.29051;1.29733;1.29407879628;0.0
2011.01.12;1.29734;1.3145;1.29614;1.31286;1.29585868381;0.0
2011.01.13;1.31283;1.33831;1.30892;1.33494;1.30860389956;0.0
2011.01.14;1.33495;1.3457;1.33142;1.33831;1.32566855234;0.0
2011.01.17;1.33706;1.33823;1.32445;1.32755;1.33608350741;0.0
2011.01.18;1.32755;1.34665;1.32531;1.33854;1.32945199701;0.0
2011.01.19;1.33857;1.35381;1.33682;1.34558;1.33577305911;0.0
2011.01.20;1.34568;1.3523;1.33959;1.34633;1.34366220026;0.0
2011.01.21;1.34632;1.36249;1.34488;1.36205;1.3455262006;0.0
2011.01.24;1.36068;1.36856;1.354;1.36393;1.35611394931;0.0
2011.01.25;1.36389;1.37038;1.35728;1.36788;1.36187906615;0.0
2011.01.26;1.368;1.37219;1.36406;1.36987;1.36505701634;0.0
2011.01.27;1.36987;1.37581;1.36368;1.37294;1.36795863283;0.0
2011.01.28;1.37291;1.3746;1.35833;1.36089;1.37051035414;0.0
2011.01.31;1.35791;1.37392;1.35701;1.36909;1.36547957236;0.0
2011.02.01;1.36908;1.38424;1.36908;1.38239;1.36794797627;0.0
2011.02.02;1.38239;1.38615;1.37672;1.38045;1.37761885768;0.0
2011.02.03;1.38043;1.38255;1.36091;1.36256;1.38019124806;0.0
2011.02.04;1.36256;1.36771;1.35432;1.35796;1.37018619541;0.0
2011.02.07;1.3566;1.36259;1.3508;1.35776;1.36125184632;0.0
2011.02.08;1.35784;1.36883;1.35722;1.36297;1.35740291254;0.0
2011.02.09;1.36296;1.37443;1.36111;1.37245;1.36361500405;0.0
2011.02.10;1.37245;1.37275;1.35769;1.3594;1.37045697273;0.0
2011.02.11;1.35963;1.36209;1.34971;1.35481;1.36445711815;0.0
2011.02.14;1.35242;1.35582;1.3428;1.34887;1.35635263541;0.0
2011.02.15;1.34894;1.35503;1.3461;1.34874;1.34942862305;0.0
2011.02.16;1.34874;1.3588;1.34622;1.35611;1.34905451607;0.0
2011.02.17;1.3561;1.36186;1.35364;1.36055;1.35430867551;0.0
2011.02.18;1.36057;1.37149;1.3545;1.36908;1.35952533111;0.0
2011.02.21;1.36883;1.37154;1.3647;1.3674;1.36541710432;0.0
2011.02.22;1.36741;1.37029;1.35256;1.36544;1.36729924781;0.0
2011.02.23;1.36544;1.37861;1.36544;1.37494;1.36240167623;0.0
2011.02.24;1.37502;1.38203;1.3704;1.38012;1.37116241452;0.0
2011.02.25;1.38015;1.38379;1.37236;1.37512;1.3765041737;0.0
2011.02.28;1.37472;1.38551;1.3711;1.3809;1.37778130778;0.0
2011.03.01;1.38078;1.38539;1.37627;1.37756;1.37969258;0.0
2011.03.02;1.37756;1.389;1.3743;1.38638;1.37942387311;0.0
2011.03.03;1.38638;1.39759;1.38328;1.39602;1.38202363697;0.0
2011.03.04;1.39599;1.40074;1.39407;1.39849;1.39140765403;0.0
2011.03.07;1.39952;1.4036;1.39555;1.39683;1.397536335;0.0
2011.03.08;1.39687;1.39884;1.38619;1.39037;1.39895274746;0.0
2011.03.09;1.39067;1.39412;1.38556;1.39045;1.39299499162;0.0
2011.03.10;1.39046;1.39236;1.3775;1.38002;1.3896428058;0.0
2011.03.11;1.38002;1.39148;1.3752;1.39012;1.38320871178;0.0
2011.03.14;1.39642;1.40028;1.39045;1.39877;1.38654735508;0.0
2011.03.15;1.39884;1.40129;1.38551;1.39975;1.39633053713;0.0
2011.03.16;1.39972;1.40008;1.38667;1.39312;1.39646559676;0.0
2011.03.17;1.3926;1.40524;1.38685;1.40193;1.39398512716;0.0
2011.03.18;1.40193;1.41834;1.39803;1.41811;1.39749275087;0.0
2011.03.21;1.41813;1.42397;1.41389;1.42143;1.41035319699;0.0
2011.03.22;1.42141;1.42479;1.41788;1.41884;1.41861328975;0.0
2011.03.23;1.41881;1.4214;1.40768;1.41004;1.4210944526;0.0
2011.03.24;1.41004;1.42198;1.40533;1.41798;1.4141014494;0.0
2011.03.25;1.41799;1.41934;1.40553;1.40853;1.4151275186;0.0
2011.03.28;1.40442;1.41152;1.40204;1.40822;1.41043732892;0.0
2011.03.29;1.40829;1.41484;1.40468;1.41084;1.40755257588;0.0
2011.03.30;1.41085;1.41471;1.40519;1.41259;1.41166079998;0.0
2011.03.31;1.41259;1.42328;1.41158;1.41738;1.41204241374;0.0
2011.04.01;1.41734;1.4245;1.40615;1.42354;1.41733312186;0.0
2011.04.04;1.42311;1.42677;1.41925;1.42177;1.41798786299;0.0
2011.04.05;1.42172;1.42454;1.41515;1.42193;1.42157431255;0.0
2011.04.06;1.42191;1.43488;1.4217;1.4331;1.42061075669;0.0
2011.04.07;1.43308;1.43357;1.42422;1.43042;1.42984237159;0.0
2011.04.08;1.4303;1.4487;1.42911;1.44823;1.4294039636;0.0
2011.04.11;1.44513;1.44833;1.44207;1.44345;1.44145406239;0.0
2011.04.12;1.4435;1.45193;1.43772;1.44787;1.44385661416;0.0
2011.04.13;1.44789;1.45201;1.44133;1.44408;1.44572922382;0.0
2011.04.14;1.44408;1.4514;1.43653;1.44865;1.44643370124;0.0
2011.04.15;1.44861;1.45033;1.43908;1.44286;1.44611275284;0.0
2011.04.18;1.44163;1.44203;1.41571;1.42274;1.44430147191;0.0
2011.04.19;1.42279;1.43529;1.42053;1.43302;1.42765665123;0.0
2011.04.20;1.43308;1.45468;1.43278;1.45217;1.43113702717;0.0
2011.04.21;1.45207;1.46482;1.45051;1.45499;1.4455900775;0.0
2011.04.22;1.455;1.45878;1.45336;1.45585;1.45584903593;0.0
2011.04.25;1.45639;1.46268;1.45253;1.45785;1.45664603606;0.0
2011.04.26;1.45786;1.46575;1.44934;1.46458;1.4581474475;0.0
2011.04.27;1.46437;1.47948;1.46325;1.47711;1.45987338432;0.0
2011.04.28;1.47714;1.48815;1.4771;1.48242;1.47151795903;0.0
2011.04.29;1.48237;1.48778;1.48025;1.48025;1.48184926035;0.0
2011.05.02;1.48261;1.49018;1.47629;1.48233;1.48296239458;0.0
2011.05.03;1.48232;1.489;1.47545;1.48214;1.48418151473;0.0
2011.05.04;1.482;1.4939;1.4775;1.4828;1.48215583943;0.0
2011.05.05;1.4827;1.48992;1.45098;1.45415;1.48414097916;0.0
2011.05.06;1.45413;1.45872;1.43074;1.43118;1.46641679918;0.0
2011.05.09;1.4366;1.4441;1.4254;1.43569;1.44317202022;0.0
2011.05.10;1.43569;1.44137;1.42704;1.44093;1.43661075304;0.0
2011.05.11;1.44091;1.44229;1.41719;1.41981;1.4371989889;0.0
2011.05.12;1.4198;1.4276;1.4123;1.4241;1.4263873057;0.0
2011.05.13;1.424;1.4339;1.4066;1.41173;1.42294231856;0.0
2011.05.16;1.40764;1.42441;1.40479;1.41602;1.41694025356;0.0
